id,views,mature,life_time,created_at,updated_at,language,affiliate
2004,83247,0,1748,12/29/2013,10/12/2018,TR,1
2005,1090,1,238,2/15/2018,10/11/2018,EN,1
2006,6327,1,1062,11/14/2015,10/11/2018,EN,1
2007,1647,0,2051,3/1/2013,10/12/2018,EN,1
2008,2174,0,1627,4/28/2014,10/11/2018,EN,1
2009,68615,1,1807,10/31/2013,10/12/2018,EN,0
2010,1931,0,1147,8/22/2015,10/12/2018,EN,0
2011,3742,1,1040,12/5/2015,10/10/2018,EN,1
2012,2060,1,923,4/2/2016,10/12/2018,EN,1
2013,211,0,3427,5/19/2009,10/6/2018,EN,0
2014,992,1,3273,10/25/2009,10/11/2018,EN,0
2015,25833,1,2396,3/21/2012,10/12/2018,EN,1
2016,10376,0,2119,12/23/2012,10/12/2018,EN,1
2017,2266,0,1079,10/28/2015,10/11/2018,EN,0
2018,156246,1,1378,1/3/2015,10/12/2018,EN,0
2019,10573,0,1676,2/27/2014,9/30/2018,EN,1
2020,12892,1,2579,7/19/2011,8/10/2018,EN,0
2021,4789,1,513,5/3/2017,9/28/2018,EN,1
2022,742951,0,1123,9/15/2015,10/12/2018,KO,0
2023,1090,0,243,2/11/2018,10/12/2018,FR,1
2024,958,0,1405,12/7/2014,10/12/2018,EN,0
2025,1355,0,2307,6/12/2012,10/6/2018,EN,0
2026,12812,1,1640,4/11/2014,10/7/2018,EN,1
2027,1632,1,1327,2/23/2015,10/12/2018,EN,1
2028,2904,0,1385,12/25/2014,10/10/2018,EN,1
2029,2239,0,2222,9/10/2012,10/11/2018,EN,0
2030,2851,0,815,6/7/2016,8/31/2018,EN,1
2031,420363,1,2044,3/8/2013,10/12/2018,EN,0
2032,1518,1,1888,8/7/2013,10/8/2018,EN,0
2033,4055,1,2418,2/25/2012,10/9/2018,ZH,0
2034,16086,0,2080,1/31/2013,10/12/2018,EN,1
2035,5771,1,821,7/13/2016,10/12/2018,EN,1
2036,22721,1,2037,3/15/2013,10/12/2018,EN,1
2037,4732,0,2007,4/14/2013,10/12/2018,SV,0
2038,1838,0,1260,3/18/2015,8/29/2018,DA,0
2039,126012,1,2572,9/27/2011,10/12/2018,EN,1
2040,462,0,2099,1/4/2013,10/4/2018,RU,0
2041,5026,0,1466,10/7/2014,10/12/2018,EN,0
2042,66709,1,1641,4/15/2014,10/12/2018,EN,1
2043,54572,0,1564,7/1/2014,10/12/2018,EN,1
2044,1656,0,2028,3/22/2013,10/10/2018,DE,0
2045,921,0,1668,3/14/2014,10/7/2018,IT,0
2046,12092,1,1486,9/16/2014,10/11/2018,EN,1
2047,43,0,85,4/26/2018,7/20/2018,EN,0
2048,9973,0,2307,6/14/2012,10/8/2018,EN,1
2049,1152,1,1272,4/5/2015,9/28/2018,EN,1
2050,177293299,0,1987,5/4/2013,10/12/2018,ZH,0
2051,11346,1,788,8/15/2016,10/12/2018,DE,1
2052,8698,1,1195,7/5/2015,10/12/2018,ES,1
2053,103,1,921,4/3/2016,10/11/2018,EN,0
2054,190304,0,1868,8/31/2013,10/12/2018,TR,0
2055,9058,1,1353,1/28/2015,10/12/2018,EN,1
2056,25680,1,1561,7/4/2014,10/12/2018,EN,1
2057,3107,1,2040,12/14/2012,7/16/2018,EN,0
2058,628,0,1719,1/22/2014,10/7/2018,EN,1
2059,13475,0,643,1/1/2017,10/6/2018,EN,0
2060,251,0,347,9/22/2017,9/4/2018,EN,0
2061,4172,0,1899,7/28/2013,10/9/2018,EN,0
2062,96291,1,1937,6/23/2013,10/12/2018,EN,1
2063,689,0,1607,11/26/2012,4/21/2017,OTHER,0
2064,24639,1,2097,1/7/2013,10/5/2018,ES,1
2065,58132,0,1215,6/15/2015,10/12/2018,DE,0
2066,2827,1,2397,11/11/2011,6/4/2018,EN,0
2067,5148,1,1465,10/8/2014,10/12/2018,EN,1
2068,56775,0,1778,11/29/2013,10/12/2018,EN,1
2069,35784,1,1604,5/22/2014,10/12/2018,FR,1
2070,15826,1,1096,10/12/2015,10/12/2018,EN,1
2071,4334,1,1281,4/8/2015,10/10/2018,EN,1
2072,143,0,2099,1/12/2013,10/12/2018,EN,0
2073,566,0,338,10/24/2017,9/27/2018,EN,0
2074,116,0,1243,2/16/2015,7/13/2018,ES,0
2075,12510,1,1501,9/2/2014,10/12/2018,EN,1
2076,1037,0,1652,3/14/2014,9/21/2018,EN,0
2077,6201,1,243,2/10/2018,10/11/2018,EN,1
2078,4817,1,1447,10/26/2014,10/12/2018,EN,1
2079,8266,1,610,2/9/2017,10/12/2018,EN,1
2080,8809,1,2029,3/23/2013,10/12/2018,EN,0
2081,8838,1,1357,1/24/2015,10/12/2018,EN,1
2082,5440,1,1484,9/19/2014,10/12/2018,EN,1
2083,14373,0,1966,5/15/2013,10/2/2018,RU,1
2084,14292,0,1934,6/26/2013,10/12/2018,FR,0
2085,10260,1,1590,6/5/2014,10/12/2018,EN,1
2086,5468,1,1530,8/4/2014,10/12/2018,EN,1
2087,1795,1,795,7/29/2016,10/2/2018,EN,0
2088,4455,1,272,1/13/2018,10/12/2018,EN,1
2089,6493,0,1638,4/18/2014,10/12/2018,EN,1
2090,436,0,1261,4/30/2015,10/12/2018,EN,0
2091,1268,1,2325,4/21/2012,9/2/2018,EN,0
2092,627,0,1327,1/14/2015,9/2/2018,EN,0
2093,422,0,991,1/12/2016,9/29/2018,ZH,0
2094,2316,1,1481,9/22/2014,10/12/2018,EN,0
2095,2221,0,2338,5/12/2012,10/6/2018,EN,0
2096,5247,1,1741,12/27/2013,10/3/2018,DE,1
2097,1174,0,2495,12/13/2011,10/12/2018,EN,0
2098,26982,1,1942,6/18/2013,10/12/2018,ZH,1
2099,4077,1,2186,10/17/2012,10/12/2018,EN,1
2100,1410,1,260,1/24/2018,10/11/2018,EN,0
2101,11006,1,1947,5/29/2013,9/27/2018,EN,0
2102,2227,0,1515,8/19/2014,10/12/2018,EN,0
2103,481,1,746,6/14/2016,6/30/2018,EN,0
2104,20782,1,1852,9/6/2013,10/2/2018,EN,1
2105,8307,0,616,2/2/2017,10/11/2018,PT,1
2106,1930,1,1354,1/24/2015,10/9/2018,DE,0
2107,4295,0,1735,12/4/2013,9/4/2018,EN,1
2108,5763,0,674,9/15/2016,7/21/2018,IT,1
2109,4030,0,210,3/16/2018,10/12/2018,EN,1
2110,34959,1,1855,9/13/2013,10/12/2018,RU,1
2111,393,1,281,11/15/2017,8/23/2018,EN,0
2112,472,0,2261,7/27/2012,10/5/2018,EN,0
2113,937,1,2646,7/6/2011,10/3/2018,EN,0
2114,2245,1,2025,3/22/2013,10/7/2018,EN,1
2115,3570,0,2110,1/1/2013,10/12/2018,EN,1
2116,13610,1,2063,2/17/2013,10/12/2018,EN,0
2117,13407,1,2344,5/11/2012,10/11/2018,EN,1
2118,3620,0,1181,7/19/2015,10/12/2018,EN,1
2119,14148,1,2244,8/20/2012,10/12/2018,EN,1
2120,264249,1,1146,8/23/2015,10/12/2018,EN,1
2121,2393,0,2394,1/18/2012,8/8/2018,EN,0
2122,820370,1,2438,2/8/2012,10/12/2018,EN,0
2123,5006,0,1744,1/2/2014,10/12/2018,IT,1
2124,3429,1,1196,7/2/2015,10/10/2018,EN,1
2125,379,1,654,12/22/2016,10/7/2018,EN,0
2126,886,1,956,2/29/2016,10/12/2018,EN,0
2127,312,0,427,8/9/2017,10/10/2018,EN,0
2128,3592,1,2511,11/24/2011,10/9/2018,OTHER,0
2129,10722,1,1321,3/1/2015,10/12/2018,EN,1
2130,756,0,2479,12/9/2011,9/22/2018,EN,0
2131,1807,0,2046,3/6/2013,10/12/2018,EN,0
2132,4879,1,209,3/17/2018,10/12/2018,DE,0
2133,1986,0,2482,11/6/2011,8/23/2018,SV,0
2134,3123,1,1526,8/5/2014,10/9/2018,EN,1
2135,10993,1,1203,6/27/2015,10/12/2018,EN,1
2136,2642,1,1768,12/7/2013,10/10/2018,FR,0
2137,1876,0,2397,3/16/2012,10/8/2018,EN,0
2138,27561,0,1158,8/11/2015,10/12/2018,DE,1
2139,248428,0,259,1/26/2018,10/12/2018,EN,0
2140,4008,0,2657,6/28/2011,10/6/2018,DA,1
2141,7708,0,2634,7/27/2011,10/12/2018,EN,1
2142,4021,1,422,8/16/2017,10/12/2018,EN,1
2143,28650,0,1852,9/16/2013,10/12/2018,FR,1
2144,20687,1,1839,9/26/2013,10/9/2018,EN,0
2145,25644,0,2071,2/9/2013,10/12/2018,DE,1
2146,6009,1,2135,12/6/2012,10/11/2018,RU,0
2147,820,1,2124,12/7/2012,10/1/2018,EN,1
2148,25742,0,432,8/6/2017,10/12/2018,EN,0
2149,1149,0,652,12/26/2016,10/9/2018,EN,0
2150,853,1,1379,1/2/2015,10/12/2018,EN,1
2151,16534,0,523,5/7/2017,10/12/2018,PT,1
2152,436,0,555,3/29/2017,10/5/2018,DE,0
2153,15057,1,1385,12/27/2014,10/12/2018,DE,1
2154,2237,0,969,2/15/2016,10/11/2018,EN,1
2155,2435,0,2395,3/18/2012,10/8/2018,EN,0
2156,1200,0,917,4/7/2016,10/11/2018,EN,0
2157,1300,0,663,12/18/2016,10/12/2018,EN,0
2158,5065,0,1286,4/5/2015,10/12/2018,EN,1
2159,10067,1,663,12/16/2016,10/10/2018,EN,1
2160,178,0,564,3/27/2017,10/12/2018,EN,0
2161,11911,0,628,1/22/2017,10/12/2018,EN,1
2162,14336,0,1725,1/20/2014,10/11/2018,EN,1
2163,1920,0,2755,2/9/2011,8/26/2018,JA,0
2164,600,1,599,2/20/2017,10/12/2018,EN,0
2165,7339,1,1018,12/29/2015,10/12/2018,EN,1
2166,9196,1,632,1/18/2017,10/12/2018,FR,1
2167,559779,0,945,3/11/2016,10/12/2018,ZH,1
2168,1273,0,778,8/8/2016,9/25/2018,EN,0
2169,11498,1,1701,2/14/2014,10/12/2018,EN,1
2170,6728,0,502,5/28/2017,10/12/2018,EN,1
2171,6650,0,1639,4/2/2014,9/27/2018,EN,1
2172,912,0,1806,10/16/2013,9/26/2018,EN,0
2173,711,1,1512,7/9/2014,8/29/2018,EN,0
2174,2358,1,937,3/5/2016,9/28/2018,EN,0
2175,216,0,914,4/8/2016,10/9/2018,EN,0
2176,154144,0,1624,5/2/2014,10/12/2018,ES,0
2177,1858890,0,2081,1/30/2013,10/12/2018,EN,0
2178,4164,0,1645,4/10/2014,10/11/2018,EN,1
2179,883,0,444,7/22/2017,10/9/2018,EN,0
2180,4083,0,1603,5/23/2014,10/12/2018,EN,1
2181,1751,0,1437,10/9/2014,9/15/2018,EN,0
2182,3758105,1,1790,11/17/2013,10/12/2018,EN,0
2183,14854,1,1291,3/26/2015,10/7/2018,FR,0
2184,5616,1,1465,10/8/2014,10/12/2018,DA,1
2185,48920,0,1313,3/9/2015,10/12/2018,PL,0
2186,7506,1,2155,11/17/2012,10/12/2018,EN,1
2187,33917,0,994,1/22/2016,10/12/2018,RU,1
2188,1349,0,1693,2/19/2014,10/9/2018,EN,1
2189,1440,0,1279,4/5/2015,10/5/2018,EN,0
2190,663,1,920,3/26/2016,10/2/2018,EN,0
2191,14707,1,610,2/9/2017,10/12/2018,EN,1
2192,3883,1,2310,6/10/2012,10/7/2018,EN,0
2193,6272,1,2359,4/27/2012,10/12/2018,ES,1
2194,69,1,718,10/5/2016,9/23/2018,EN,0
2195,3434,0,1748,12/10/2013,9/23/2018,EN,0
2196,10904,1,1893,8/5/2013,10/11/2018,EN,1
2197,983,0,1578,6/2/2014,9/27/2018,EN,1
2198,654,1,1500,8/9/2014,9/17/2018,EN,0
2199,487,0,1383,4/2/2014,1/14/2018,EN,0
2200,11050,0,996,1/20/2016,10/12/2018,EN,1
2201,506,1,2371,2/4/2012,8/2/2018,EN,0
2202,13325,0,2177,8/12/2012,7/29/2018,EN,0
2203,11892,1,590,2/28/2017,10/11/2018,EN,1
2204,193335,0,1365,1/16/2015,10/12/2018,DE,1
2205,43561,0,710,11/1/2016,10/12/2018,RU,1
2206,11333,1,1604,5/21/2014,10/11/2018,EN,1
2207,1268,0,2199,9/24/2012,10/2/2018,EN,0
2208,10528,1,1339,2/11/2015,10/12/2018,EN,1
2209,7319,1,1394,12/6/2014,9/30/2018,EN,1
2210,1270,1,275,1/9/2018,10/11/2018,EN,1
2211,1261,0,551,3/13/2017,9/15/2018,EN,0
2212,499,1,1165,7/25/2015,10/2/2018,EN,0
2213,2277,0,1336,1/29/2015,9/26/2018,JA,0
2214,1637,1,1875,5/4/2013,6/22/2018,EN,0
2215,13516,1,1737,1/9/2014,10/12/2018,EN,1
2216,3413,0,1297,3/25/2015,10/12/2018,EN,1
2217,753,1,1480,9/21/2014,10/10/2018,EN,0
2218,381,1,1862,9/3/2013,10/9/2018,EN,0
2219,6323,0,1771,12/5/2013,10/11/2018,EN,1
2220,2080281,1,2484,12/24/2011,10/12/2018,EN,0
2221,3677,0,1688,2/27/2014,10/12/2018,EN,1
2222,3363,1,3179,12/22/2009,9/5/2018,EN,0
2223,36040,1,2004,4/16/2013,10/11/2018,EN,1
2224,6848,0,2227,8/31/2012,10/6/2018,FR,1
2225,9801,1,996,1/19/2016,10/11/2018,FR,1
2226,27522,1,1032,12/15/2015,10/12/2018,EN,1
2227,170770,0,2413,3/1/2012,10/9/2018,EN,0
2228,4699,0,679,11/30/2016,10/10/2018,EN,1
2229,2514,0,392,9/15/2017,10/12/2018,EN,1
2230,12350,1,1997,4/22/2013,10/10/2018,EN,1
2231,1563,1,1598,5/23/2014,10/7/2018,EN,0
2232,898,0,343,11/3/2017,10/12/2018,EN,1
2233,2020,0,1569,6/26/2014,10/12/2018,EN,1
2234,110677,1,1861,9/7/2013,10/12/2018,EN,1
2235,941,0,1730,12/30/2013,9/25/2018,EN,0
2236,2554,0,521,5/8/2017,10/11/2018,EN,1
2237,3643410,1,1479,9/24/2014,10/12/2018,DE,0
2238,7957,1,440,7/29/2017,10/12/2018,EN,1
2239,4273,0,1696,2/17/2014,10/10/2018,EN,0
2240,814267,1,1144,8/25/2015,10/12/2018,ES,0
2241,536,0,935,3/21/2016,10/12/2018,EN,0
2242,5826,1,383,9/13/2017,10/1/2018,EN,1
2243,3519,1,1013,1/3/2016,10/12/2018,EN,1
2244,2999,1,2435,2/11/2012,10/12/2018,EN,1
2245,1299,0,908,1/17/2016,7/13/2018,PT,0
2246,19374,1,796,8/7/2016,10/12/2018,EN,1
2247,3278,1,1741,12/17/2013,9/23/2018,EN,0
2248,16396,1,3491,2/12/2009,9/4/2018,EN,0
2249,445,0,802,6/16/2016,8/27/2018,EN,0
2250,43603,1,1906,7/19/2013,10/7/2018,EN,1
2251,1786095,1,1963,5/28/2013,10/12/2018,EN,0
2252,11159,1,1402,12/6/2014,10/8/2018,EN,1
2253,4179,0,2089,1/2/2013,9/22/2018,EN,0
2254,49652,1,1156,8/13/2015,10/12/2018,DE,1
2255,4287,1,2038,3/8/2013,10/6/2018,EN,0
2256,2467726,0,1103,10/5/2015,10/12/2018,PT,0
2257,5,0,2965,8/18/2010,9/30/2018,EN,0
2258,2353,0,1656,3/24/2014,10/5/2018,EN,1
2259,1486,1,1294,3/19/2015,10/3/2018,EN,0
2260,2027,0,1076,10/28/2015,10/8/2018,FR,1
2261,1504,1,1774,11/28/2013,10/7/2018,EN,0
2262,18742,0,1875,8/24/2013,10/12/2018,DE,1
2263,424,0,2476,11/25/2011,9/5/2018,EN,0
2264,1709,0,1013,12/30/2015,10/8/2018,EN,1
2265,3166,1,645,1/4/2017,10/11/2018,EN,1
2266,4583,0,2625,8/1/2011,10/8/2018,EN,0
2267,826,0,248,2/1/2018,10/7/2018,EN,1
2268,1308,1,1328,2/22/2015,10/12/2018,EN,1
2269,3747,0,2000,4/18/2013,10/9/2018,EN,0
2270,1952,1,311,12/3/2017,10/10/2018,DE,1
2271,798,0,1033,12/3/2015,10/1/2018,EN,1
2272,12632,1,1212,6/18/2015,10/12/2018,FR,1
2273,48139,1,869,5/26/2016,10/12/2018,EN,1
2274,3040,0,1798,11/4/2013,10/7/2018,PL,1
2275,8577,0,1174,7/26/2015,10/12/2018,CS,1
2276,12084,0,1562,6/27/2014,10/6/2018,EN,1
2277,6729,0,773,8/29/2016,10/11/2018,FR,1
2278,4407,1,2442,2/4/2012,10/12/2018,EN,1
2279,863,0,162,5/3/2018,10/12/2018,EN,0
2280,206,0,1955,4/30/2013,9/6/2018,EN,0
2281,70092,0,2321,6/3/2012,10/11/2018,EN,0
2282,60601,0,347,10/27/2017,10/9/2018,EN,0
2283,1530,0,864,5/27/2016,10/8/2018,DE,0
2284,5218,1,1007,1/8/2016,10/11/2018,FR,1
2285,1808,1,1989,4/22/2013,10/2/2018,FR,1
2286,150890,0,950,3/6/2016,10/12/2018,KO,1
2287,151114,0,1953,6/7/2013,10/12/2018,EN,1
2288,26911,1,2047,3/5/2013,10/12/2018,EN,1
2289,690,0,2021,3/31/2013,10/12/2018,EN,0
2290,7783,1,1296,3/26/2015,10/12/2018,EN,1
2291,5669,1,2234,8/29/2012,10/11/2018,EN,0
2292,974750,0,2017,4/4/2013,10/12/2018,EN,0
2293,437,0,1185,6/28/2015,9/25/2018,EN,0
2294,6056129,0,1140,8/29/2015,10/12/2018,ZH,0
2295,9872,0,1213,6/17/2015,10/12/2018,EN,1
2296,5091,1,1801,11/6/2013,10/12/2018,FR,1
2297,15567229,0,2592,9/7/2011,10/12/2018,EN,0
2298,10129,0,1284,3/21/2015,9/25/2018,EN,0
2299,787,0,1501,8/26/2014,10/5/2018,EN,0
2300,2059,0,532,4/27/2017,10/11/2018,EN,1
2301,3808,0,643,1/7/2017,10/12/2018,EN,1
2302,3627,0,2451,1/25/2012,10/11/2018,EN,0
2303,134616,1,2429,2/17/2012,10/12/2018,NL,0
2304,4180,0,994,1/22/2016,10/12/2018,EN,1
2305,126795,0,1017,12/30/2015,10/12/2018,TH,0
2306,1924,0,2261,6/6/2012,8/15/2018,EN,0
2307,658,0,857,6/7/2016,10/12/2018,EN,0
2308,2220,1,1231,5/26/2015,10/8/2018,EN,1
2309,5169,0,748,9/24/2016,10/12/2018,CS,1
2310,2880,1,1333,2/16/2015,10/11/2018,EN,1
2311,8003,0,1178,7/21/2015,10/11/2018,EN,1
2312,152936,1,1722,1/24/2014,10/12/2018,EN,1
2313,845,1,1392,12/20/2014,10/12/2018,EN,0
2314,715,0,1046,11/30/2015,10/11/2018,EN,0
2315,3906,1,2146,11/26/2012,10/12/2018,EN,0
2316,625,0,459,7/8/2017,10/10/2018,EN,0
2317,355,0,2072,1/21/2013,9/24/2018,EN,0
2318,1172,0,972,2/12/2016,10/11/2018,EN,1
2319,4036,0,1771,12/6/2013,10/12/2018,EN,1
2320,17101,1,744,9/28/2016,10/12/2018,EN,1
2321,321,0,2023,3/23/2013,10/6/2018,FI,0
2322,7548,0,599,2/20/2017,10/12/2018,EN,0
2323,648,0,1055,9/22/2015,8/12/2018,KO,0
2324,81396,0,2016,4/5/2013,10/12/2018,EN,0
2325,7057,1,1553,7/11/2014,10/11/2018,EN,1
2326,11906,1,836,6/19/2016,10/3/2018,EN,1
2327,4045,0,2114,12/14/2012,9/28/2018,EN,0
2328,87763,1,1927,6/25/2013,10/4/2018,EN,1
2329,7762,0,905,4/20/2016,10/12/2018,TR,1
2330,18222,1,1503,8/31/2014,10/12/2018,DE,1
2331,5295,1,1780,11/26/2013,10/11/2018,EN,1
2332,18258,1,758,9/14/2016,10/12/2018,EN,1
2333,118,0,1580,3/19/2014,7/16/2018,EN,0
2334,138,0,2079,1/31/2013,10/11/2018,EN,0
2335,1769558,0,2696,5/26/2011,10/12/2018,ZH,0
2336,5888,1,1582,6/5/2014,10/4/2018,EN,1
2337,145,0,2254,8/5/2012,10/7/2018,EN,0
2338,1137,1,387,9/20/2017,10/12/2018,IT,0
2339,6008,1,1969,5/22/2013,10/12/2018,EN,1
2340,3678794,0,3596,12/6/2008,10/11/2018,EN,0
2341,990,1,1514,8/19/2014,10/11/2018,EN,0
2342,64573,0,2274,7/20/2012,10/11/2018,ZH,0
2343,214,0,1370,1/11/2014,10/12/2017,OTHER,0
2344,859,1,1879,8/14/2013,10/6/2018,EN,0
2345,81335,1,1884,8/15/2013,10/12/2018,RU,1
2346,562457,0,430,8/8/2017,10/12/2018,JA,0
2347,249,0,1623,4/1/2014,9/10/2018,EN,0
2348,31512,0,2774,3/9/2011,10/12/2018,EN,1
2349,3289,0,434,7/27/2017,10/4/2018,DE,1
2350,52226,0,1451,10/22/2014,10/12/2018,EN,1
2351,2604,0,1555,6/24/2014,9/26/2018,EN,0
2352,53556,1,1974,5/12/2013,10/7/2018,EN,0
2353,8645,0,1436,10/24/2014,9/29/2018,EN,0
2354,10316,1,1226,6/4/2015,10/12/2018,EN,1
2355,2067,0,572,3/18/2017,10/11/2018,ES,1
2356,6383,1,1376,1/5/2015,10/12/2018,DE,0
2357,202254,1,2396,3/20/2012,10/11/2018,EN,1
2358,7607,1,1872,6/8/2013,7/24/2018,EN,0
2359,57649,1,1973,5/18/2013,10/12/2018,EN,1
2360,7130,1,2002,4/18/2013,10/11/2018,EN,1
2361,972,1,1046,11/25/2015,10/6/2018,EN,1
2362,886,1,2310,5/31/2012,9/27/2018,EN,0
2363,1729,1,1878,8/21/2013,10/12/2018,EN,1
2364,1198,1,1051,11/21/2015,10/7/2018,EN,0
2365,3470,0,264,1/21/2018,10/12/2018,EN,1
2366,2562,0,2319,4/1/2012,8/7/2018,EN,0
2367,161443,1,1380,1/1/2015,10/12/2018,EN,1
2368,13914,1,2341,5/15/2012,10/12/2018,EN,1
2369,2895,1,1945,6/15/2013,10/12/2018,EN,0
2370,7840,0,656,12/22/2016,10/9/2018,EN,1
2371,1224,1,726,10/16/2016,10/12/2018,CS,0
2372,73930,1,1127,9/10/2015,10/11/2018,FR,1
2373,49259,0,2149,11/18/2012,10/7/2018,EN,0
2374,3358,1,2384,4/2/2012,10/12/2018,EN,1
2375,8566,1,478,6/20/2017,10/11/2018,EN,1
2376,2913,0,708,10/31/2016,10/9/2018,EN,1
2377,104481,0,2489,12/18/2011,10/11/2018,EN,1
2378,3695,1,1096,10/11/2015,10/11/2018,EN,1
2379,1950,1,1749,12/19/2013,10/3/2018,EN,0
2380,8932,0,2093,1/12/2013,10/6/2018,ZH,0
2381,891,1,819,6/17/2016,9/14/2018,EN,0
2382,4382,0,2486,12/22/2011,10/12/2018,EN,0
2383,689,0,1148,7/15/2015,9/5/2018,EN,0
2384,219120,1,1148,8/19/2015,10/10/2018,EN,1
2385,63810,0,904,4/21/2016,10/12/2018,RU,1
2386,22432,1,1317,3/5/2015,10/12/2018,EN,1
2387,174170,0,2678,6/12/2011,10/11/2018,EN,0
2388,13111,0,2695,5/22/2011,10/7/2018,FR,0
2389,9317,0,1061,10/29/2015,9/24/2018,EN,1
2390,2861,0,1778,11/23/2013,10/6/2018,EN,1
2391,77484,1,813,7/21/2016,10/12/2018,EN,1
2392,841,1,1425,11/17/2014,10/12/2018,EN,0
2393,18316,1,2064,2/11/2013,10/7/2018,EN,0
2394,6937,1,2243,8/10/2012,10/1/2018,EN,1
2395,5401,1,1341,2/6/2015,10/9/2018,EN,1
2396,253061,0,2320,6/4/2012,10/11/2018,EN,1
2397,847,0,391,9/16/2017,10/12/2018,FR,0
2398,1172537,0,766,9/6/2016,10/12/2018,ES,1
2399,4561,1,1490,9/13/2014,10/12/2018,EN,1
2400,4397,0,510,5/20/2017,10/12/2018,EN,1
2401,10055,1,1539,7/26/2014,10/12/2018,EN,1
2402,283,1,1290,3/30/2015,10/10/2018,EN,0
2403,3526,1,388,9/19/2017,10/12/2018,ES,0
2404,1718,0,948,3/8/2016,10/12/2018,EN,1
2405,73029,0,1963,5/28/2013,10/12/2018,EN,1
2406,1744,1,2600,8/24/2011,10/6/2018,EN,0
2407,972,0,1875,8/19/2013,10/7/2018,EN,0
2408,3234,0,1282,4/8/2015,10/11/2018,EN,1
2409,3847,1,1957,5/26/2013,10/4/2018,ES,1
2410,3535,1,1912,7/15/2013,10/9/2018,EN,1
2411,12371,0,1934,6/26/2013,10/12/2018,EN,1
2412,3136,0,1774,12/2/2013,10/11/2018,JA,0
2413,3904,1,1634,4/22/2014,10/12/2018,EN,1
2414,2054,1,1688,2/9/2014,9/24/2018,EN,0
2415,206,1,661,12/17/2016,10/9/2018,EN,0
2416,14862,1,1508,8/26/2014,10/12/2018,EN,0
2417,2694,1,2637,7/24/2011,10/12/2018,EN,1
2418,1680,0,3031,6/20/2010,10/7/2018,EN,0
2419,1217,0,1408,12/4/2014,10/12/2018,PT,0
2420,3502,1,1829,10/9/2013,10/12/2018,EN,1
2421,2214,1,1567,5/25/2014,9/8/2018,EN,0
2422,953,1,1828,9/13/2013,9/15/2018,EN,0
2423,3179,1,2329,5/6/2012,9/21/2018,EN,1
2424,582,1,1423,11/19/2014,10/12/2018,EN,0
2425,207,1,631,1/7/2017,9/30/2018,EN,0
2426,3970,1,2135,12/4/2012,10/9/2018,EN,0
2427,17626,1,1684,3/2/2014,10/11/2018,EN,1
2428,1446,0,1000,12/27/2015,9/22/2018,EN,0
2429,2777,1,1958,6/2/2013,10/12/2018,EN,0
2430,34091,1,1704,2/10/2014,10/11/2018,EN,1
2431,552,1,998,1/16/2016,10/10/2018,FR,0
2432,404,0,1265,3/27/2015,9/12/2018,EN,0
2433,949,0,1036,11/24/2015,9/25/2018,EN,0
2434,51090,0,2660,7/1/2011,10/12/2018,EN,0
2435,2422,1,1602,5/10/2014,9/28/2018,EN,1
2436,8619,1,989,1/25/2016,10/10/2018,EN,1
2437,4496,0,1792,11/15/2013,10/12/2018,EN,1
2438,551,0,1226,1/28/2015,6/7/2018,EN,0
2439,153797,0,2357,4/29/2012,10/12/2018,EN,0
2440,1405,1,653,12/27/2016,10/11/2018,EN,0
2441,2175,0,1547,7/18/2014,10/12/2018,EN,1
2442,2299,0,1735,1/11/2014,10/12/2018,ES,0
2443,1121,1,2059,2/21/2013,10/12/2018,EN,0
2444,2498,1,533,4/27/2017,10/12/2018,EN,0
2445,660,1,1774,10/18/2012,8/27/2017,EN,0
2446,2157,0,322,11/20/2017,10/8/2018,EN,1
2447,4980,0,1338,2/12/2015,10/12/2018,JA,0
2448,1390,0,426,8/7/2017,10/7/2018,ES,0
2449,40699,0,682,11/29/2016,10/12/2018,RU,1
2450,4014190,0,1999,4/22/2013,10/12/2018,EN,1
2451,595,1,1761,11/11/2013,9/7/2018,EN,0
2452,22321,1,2338,4/12/2012,9/6/2018,EN,0
2453,438,1,739,10/1/2016,10/10/2018,EN,0
2454,1064,0,556,4/4/2017,10/12/2018,EN,0
2455,4229,0,1536,7/29/2014,10/12/2018,EN,1
2456,13049,1,3541,1/27/2009,10/8/2018,EN,1
2457,10901,1,727,10/14/2016,10/11/2018,DE,1
2458,22657,1,2662,6/29/2011,10/12/2018,EN,1
2459,5973,0,531,3/31/2017,9/13/2018,PT,1
2460,82304,1,2040,3/11/2013,10/11/2018,EN,1
2461,6694,1,2074,2/5/2013,10/11/2018,EN,1
2462,4938,1,1730,12/2/2013,8/28/2018,EN,0
2463,621,0,839,5/22/2016,9/8/2018,DE,0
2464,5380,1,2012,4/9/2013,10/12/2018,DE,0
2465,5595,1,946,3/8/2016,10/10/2018,EN,1
2466,2896,1,1356,1/17/2015,10/4/2018,EN,0
2467,2654,0,489,6/10/2017,10/12/2018,EN,1
2468,18093,0,1092,10/16/2015,10/12/2018,EN,1
2469,128,1,1852,8/14/2013,9/9/2018,EN,0
2470,2210,0,1053,11/24/2015,10/12/2018,EN,1
2471,4168,0,200,3/22/2018,10/8/2018,EN,1
2472,262755,1,1763,12/14/2013,10/12/2018,EN,0
2473,24136,0,1634,4/22/2014,10/12/2018,EN,1
2474,4292,1,1320,3/2/2015,10/12/2018,EN,0
